genes	const_pval	sex	age	bmi	p_value	beta_coef	std_err	fdr_bh_adj_pval
CYP2B6	7.36318745246535e-18	0.9925256729934303	0.7558504353508421	0.43482672171736647	0.9334690061911798	-0.00428654472142187	0.0512116000722139	0.9999082101623553
PPARG	3.747538089060702e-17	0.9886839557709213	0.7703195444269918	0.4401878028759696	0.9335703712136445	-0.0023463380712555326	0.028074712745728772	0.9999082101623553
GJB6	7.928308536754414e-18	0.9917938823323003	0.762997875344579	0.4380489592222352	0.9335778143930673	-0.001259460443604754	0.015071554358132174	0.9999082101623553
CLDN25	2.0989126571011797e-17	0.9933551994430774	0.7698572105022106	0.4387016358755498	0.9335928853122926	-0.0009625923298190037	0.011521650362334962	0.9999082101623553
MIOX	5.808670947274122e-17	0.9896588537797026	0.7653304623725763	0.44123895003905733	0.9335989639153002	0.003008042983469017	0.036007766336955224	0.9999082101623553
GRIA1	1.1050288465345949e-14	0.99274919610424	0.7632563803277307	0.448427785753057	0.9336120103880217	0.004022486897973465	0.04816064797215494	0.9999082101623553
ZNF705D	5.1561016202469236e-18	0.9974469978546765	0.763427793137186	0.4357425691523935	0.933686291286598	0.0014848285930333938	0.017797596162622602	0.9999082101623553
WBP1L	3.29882992230467e-17	0.9963053963544758	0.7557521963372735	0.4359614430887925	0.9337115587648497	-0.0033532019320026696	0.04020782978918458	0.9999082101623553
CCT4	5.051992577372829e-17	0.9873886728849073	0.7596652440372856	0.43493470028619563	0.9338584933993508	0.0025687062292549245	0.030869624254417794	0.9999082101623553
PDE6H	4.5758630973382705e-18	0.9836199395241088	0.7590767160787995	0.4351129429903797	0.9338759123336845	0.000988947758566526	0.01188789367688428	0.9999082101623553
ZNF816-ZNF321P	1.0367165631166689e-17	0.9927055717828632	0.7600269716287461	0.43784191670801786	0.9339583317037536	0.0034318024416135767	0.04130444212978017	0.9999082101623553
CEP41	4.177751993777731e-15	0.9845585177505789	0.7702236551540194	0.43553854648735735	0.9341007906914307	-0.004959925288081257	0.05982595327098217	0.9999082101623553
ATP1B3	4.759478113828298e-16	0.9921774009493067	0.7628856388469402	0.4368203805045954	0.9342054277700309	-0.004123194120788459	0.049812691481357	0.9999082101623553
DNAAF6	9.334342619886974e-18	0.9924007677929534	0.7770154188707638	0.4414255752765689	0.934234765818392	-0.0017133232316616162	0.020708072371441868	0.9999082101623553
CACNB2	9.493222919035647e-14	0.9926703920745836	0.7656885367836728	0.44027153691195375	0.9342400516440927	-0.005502937960582488	0.06651658973551035	0.9999082101623553
CADM4	1.841932327995226e-16	0.9762536575023676	0.7645567150920272	0.4350124711539245	0.9344161144663529	-0.002704733078818994	0.03278134527224311	0.9999082101623553
CEACAM19	9.051469979957615e-18	0.9894973643468692	0.7631040797531896	0.43740073579186867	0.9344681040800943	0.003078816091468678	0.03734490058761102	0.9999082101623553
LRRTM4	1.9048279349472956e-15	0.9814353587459897	0.768266860311634	0.43486406837474534	0.9344854706098629	-0.003344563818007462	0.040579100694702865	0.9999082101623553
ZFP1	4.510412772204213e-17	0.9931306311127774	0.7753040657496612	0.44246976550650896	0.934613130143425	-0.0036975718532449298	0.04494988326264432	0.9999082101623553
C8G	5.990855204106074e-18	0.9958139820829444	0.7672265215585062	0.44540175324023346	0.9346264015113175	-0.0022687067572193277	0.027585360762430084	0.9999082101623553
SPA17	3.951137812384728e-18	0.9988135795638913	0.7681882707180787	0.4466282090789945	0.934650630867635	-0.001557300053829938	0.01894235455265141	0.9999082101623553
SNAP29	2.236758255900378e-18	0.9874028413593585	0.7838892005241852	0.43650566168178107	0.9346824688069908	0.0028852108283726474	0.03511165789148701	0.9999082101623553
UBN2	6.908477584499785e-13	0.9928717766340163	0.7562278320827955	0.44421347493785823	0.9346991089755889	0.003784441846090225	0.046066638730927575	0.9999082101623553
LINC01205	2.14972517271635e-18	0.9880666776564735	0.7617501294230946	0.4442701489324483	0.9347076437259408	-0.006463424538255325	0.07868723164563145	0.9999082101623553
LOC102723385	2.118558634050162e-18	0.9826235894536655	0.7575973484224703	0.43828619920574996	0.9347355436412043	-0.0009938568250109359	0.012104628001584999	0.9999082101623553
OPN1MW2	3.600233938387613e-18	0.9930067956395483	0.7676201046433884	0.43932580538482446	0.9347459350536015	-0.0016115048546201105	0.01963037301474646	0.9999082101623553
PROKR1	1.4833203995007402e-16	0.9837181400365334	0.7590158373940085	0.4413560686378488	0.9348104862116093	0.001115915011359117	0.013606889524880036	0.9999082101623553
CC2D1B	1.7346742405665193e-15	0.9996212935296607	0.7569247466157504	0.4349153750628658	0.934848693904798	-0.004132790133959757	0.05042272164469463	0.9999082101623553
KCNF1	6.671518658019275e-18	0.9900375189102455	0.7706924084801826	0.43553543605181766	0.9348743160350177	0.0026451350427689063	0.03228508965231696	0.9999082101623553
TMPRSS2	1.129797721658985e-17	0.9870234640218909	0.7672980582458171	0.4379527735714789	0.934924635022903	0.004533188822937531	0.05537253434909567	0.9999082101623553
GIMAP6	8.042654410473662e-18	0.9903253638814612	0.7632317762061304	0.440289549966548	0.9349954909094005	0.0029668184425307997	0.03627903779136648	0.9999082101623553
FIGN	3.41388606173844e-17	0.9894097309160538	0.756636458199598	0.4418728883263109	0.9350338459911205	-0.0021403320799964487	0.02618803147459682	0.9999082101623553
PSMB7	1.140940779103763e-17	0.9911262780059096	0.7668957361059003	0.43513212148588387	0.9350529966686729	-0.0025792255811021847	0.031567438943757374	0.9999082101623553
MPDZ	3.5655856357742317e-13	0.9985524174748039	0.762426277850213	0.4408155530480371	0.9350829999530549	-0.005446002553379396	0.066685128036069	0.9999082101623553
HPN	3.2564927359159383e-16	0.996493674648181	0.7675637750337324	0.43709716304685875	0.935106114234553	-0.003118336287685597	0.03819698701950127	0.9999082101623553
SLC3A2	6.472636373837956e-17	0.9978539502014403	0.7675703220325462	0.446606851799922	0.9351842126808733	-0.0037739832827051317	0.046283935954168354	0.9999082101623553
CDKN1B	2.9068486316025916e-16	0.9951739113862372	0.7657158954552864	0.44024260419377215	0.9352583092980203	0.001923464848231124	0.023616331842358156	0.9999082101623553
PLEKHA3	2.2704214485125852e-17	0.9881654467716481	0.771747001461812	0.43625592674614555	0.9353161672000067	-0.002329203361975868	0.028623633057655126	0.9999082101623553
IGFBP4	4.0922710341539594e-16	0.9970939181628559	0.755614545168187	0.4387480950806668	0.9353603815432341	0.0019508001138449638	0.023989861687506907	0.9999082101623553
C5orf51	3.571123680307698e-16	0.998080777560695	0.7582063423568465	0.437562696770589	0.9354090776288491	0.003309952728325849	0.04073472516401279	0.9999082101623553
NR2F1	1.5084139106472885e-17	0.9881627474238341	0.7603201495849419	0.43609138573812456	0.935476964395156	-0.0017527563209196826	0.021593460772195542	0.9999082101623553
XRCC5	5.193339061812073e-16	0.9783432318265833	0.7662287883821518	0.4385622720418493	0.9354850370955718	-0.005825635249278871	0.07177917454899724	0.9999082101623553
TMSB4X	3.3783061298363728e-18	0.9946222435555774	0.7591535853535701	0.4351031454490999	0.9355371276022998	-0.0014308247712140482	0.01764384353814523	0.9999082101623553
PLGLB2	3.0869818793185975e-18	0.994886500681889	0.7617834364108119	0.43524289948047457	0.9355578124074929	-0.000957725952366692	0.011813747688700898	0.9999082101623553
ZNF763	3.011709506496431e-18	0.991623441060604	0.7659925226186615	0.4381423150199315	0.9356269219923692	0.0042721598954302276	0.05275467661021961	0.9999082101623553
OR1N2	6.091550827087151e-18	0.981129790651981	0.7599452150666027	0.4368331131825278	0.9356943628594511	-0.002238322906932183	0.02766893488843573	0.9999082101623553
SRRT	3.9577810142643485e-16	0.9820334390591613	0.7616535380855034	0.43495188956288167	0.9357352573038507	-0.004958618969322329	0.061334851973735276	0.9999082101623553
UTP3	1.1056854922032112e-17	0.9940781831494369	0.7621298756429298	0.4350630050660531	0.9360958892826674	0.0014751660442468284	0.018350031990855442	0.9999082101623553
SELENOF	4.26579080876138e-17	0.9927046958940874	0.7623828543035841	0.4352399039565601	0.9361736281383694	-0.0032487693672469675	0.040461743109960674	0.9999082101623553
HPS5	1.654328553335638e-16	0.9883548989202011	0.7586126526286882	0.4443896860941763	0.9362047943970186	-0.0039767260424602435	0.04955231604767023	0.9999082101623553
MLLT1	2.1090279955639637e-16	0.9844043456766878	0.7734732724256799	0.43836985996830347	0.9362538000656098	-0.006181288959846709	0.07708179085767566	0.9999082101623553
CDK19	1.0421658273987396e-16	0.99278694592279	0.7588374958372642	0.43586171954063335	0.9363882984609138	-0.003974988305564919	0.049673856500210126	0.9999082101623553
MSANTD3-TMEFF1	7.118085428499012e-17	0.9913304223555169	0.7742644437684909	0.44226588738532324	0.9366101298537244	0.00230935372014468	0.028960289361038286	0.9999082101623553
PHOX2A	2.201901688049847e-17	0.9958128776389066	0.7670456875828898	0.450183597521826	0.9366477027957565	-0.0020308234024861704	0.025482535898807803	0.9999082101623553
LOC101927243	3.95577726351195e-18	0.9919169776463824	0.7675420323847414	0.43507533883794136	0.9366694834089309	-0.0005798048519850899	0.0072778313457436865	0.9999082101623553
LRMDA	9.360993146572925e-18	0.9859372954404615	0.7667016981852238	0.4353223551467065	0.9367343410767135	0.0018283220158685498	0.02297305631581234	0.9999082101623553
FRMD3	2.787876318373369e-15	0.9971936200278557	0.7629122500776777	0.44129284646797684	0.936780173291248	0.005651044578286468	0.07105754978129208	0.9999082101623553
LIX1L	3.87308160922105e-17	0.9926645016224949	0.7596575737907763	0.44130927861942226	0.9369221377698377	0.001314625215050852	0.01656768639856269	0.9999082101623553
KDELR2	2.314158795767683e-17	0.9909460288595235	0.7689074292676522	0.4450817786532304	0.936924221076436	-0.002113737661981918	0.026639456950773063	0.9999082101623553
LINC01617	3.4006952587837866e-18	0.9946294146717753	0.7621511897548381	0.4350418892513618	0.9369481811546697	0.002237323903903826	0.028207753383081367	0.9999082101623553
NEUROG2	3.71921472099928e-18	0.9999647579317371	0.7712142563003959	0.4350474462616585	0.9369995626296584	0.0010660153064185607	0.013451102466756775	0.9999082101623553
OIP5	3.4365364863116633e-18	0.9970974935533337	0.7817279260072818	0.4372525077044239	0.9371635416128021	0.0025684074536687362	0.03249321009637124	0.9999082101623553
PAH	2.9063237368185875e-16	0.9915231806393897	0.7649512455348646	0.43601809624565735	0.9371672824788359	0.002550788545276045	0.03227223663782689	0.9999082101623553
GNPAT	6.403164939128023e-18	0.994436040060539	0.7710171380350362	0.43717955703179556	0.937188025151282	0.003260915376711665	0.04127031971425793	0.9999082101623553
MARK4	2.1135186820870754e-16	0.9885138287333021	0.7589887951755604	0.4351077053420359	0.9372601384130806	0.003703928719041155	0.046931114301846245	0.9999082101623553
SPAG5-AS1	2.2130580916955974e-15	0.9964233587854181	0.7591878299219013	0.4388950750152826	0.9372615143015239	0.0027569476922126857	0.034933034774846286	0.9999082101623553
ZNF280D	1.8396614838697234e-14	0.9783274527771075	0.7604235221799343	0.4416502221876901	0.9373126478063205	0.005474284523230621	0.0694208624327707	0.9999082101623553
AP5M1	3.5095250309127347e-17	0.9955739728057303	0.7699811728644218	0.44690089742990813	0.937380795331481	-0.002020682465588841	0.025652758955600898	0.9999082101623553
DNM2	2.03082341317719e-15	0.9846310322301054	0.7634007793400711	0.4406128397849538	0.9375039842980863	0.00489062185414979	0.062209554939869946	0.9999082101623553
MBOAT4	4.695938395244786e-18	0.9913224956133493	0.7578879214433387	0.46426148466351047	0.9375210653690864	-0.002620178451357036	0.03333825340502433	0.9999082101623553
CNOT6L	2.8815759108058026e-15	0.9967487329362841	0.7566639185090327	0.43842970664911507	0.9376021747657126	0.002578408138479371	0.03284951575447489	0.9999082101623553
SULT2A1	4.219971649445451e-18	0.9969729741994793	0.7588901343982483	0.43697520645066024	0.9376423533841869	-0.0023227273245653435	0.029611189613389554	0.9999082101623553
DYNC2LI1	2.457154757710615e-14	0.9959661977575605	0.7592916181753022	0.43577357877310774	0.937646340563366	0.00424646457580552	0.05413934027948983	0.9999082101623553
VPS26A	2.3976600151920924e-15	0.998084804545553	0.7646463235359265	0.43583100057711743	0.9377135788204871	-0.00335159289793871	0.04277659923057334	0.9999082101623553
GRASP-AS1	5.0268850646222403e-17	0.9921392177378667	0.7621221315540985	0.44732779569139847	0.9377181819792204	0.0018860534415875083	0.024073606152068716	0.9999082101623553
ZNF417	3.13496028572406e-18	0.9892248264722603	0.7700949351979693	0.4529340374986198	0.9377316329161814	0.0033783146245073836	0.043130177787133614	0.9999082101623553
CCR8	1.2113120467066811e-17	0.9851741400423457	0.7695627191769532	0.4398464860534892	0.9378135435017803	-0.0015943652829747967	0.020381766971964015	0.9999082101623553
ABCF3	2.768099142471757e-17	0.9982775392735774	0.7683311250477727	0.4551510286065755	0.9379206429571461	-0.0032382013146631805	0.04146751305836403	0.9999082101623553
CUL1	9.82696347398499e-18	0.9887551914164756	0.7610724723555368	0.4376349892429805	0.9379567069694557	0.004578726666688709	0.058668063354557744	0.9999082101623553
TMEM26	4.2452090083580136e-16	0.9866613740336688	0.7610257313508815	0.44847438946545903	0.937974104390757	0.0033240754018334824	0.04260395792408461	0.9999082101623553
PAFAH2	6.194327980383045e-17	0.9928360718086703	0.7632494730244173	0.43752382893835784	0.937994052471116	-0.0021427443784931416	0.027471946185022137	0.9999082101623553
RND1	5.746511174724959e-18	0.9879216095610003	0.7673730703899588	0.43563373225662383	0.9380463725476286	0.0017065444172788269	0.021897978205226973	0.9999082101623553
ODAPH	2.179474666831612e-18	0.9870034707489992	0.7612033928846385	0.4386474661421056	0.9380743928468157	-0.002515554781443094	0.03229364530711274	0.9999082101623553
IFT52	3.8225224535307293e-16	0.9894088775094464	0.7629193174526456	0.4492812828476902	0.9381280154526778	0.002683005228580712	0.03447321649872626	0.9999082101623553
CLBA1	2.7680304780852984e-18	0.998949559057966	0.7673618521560005	0.4363995500439579	0.9381447526538769	0.006702233472434094	0.086138554305571	0.9999082101623553
STYX	1.3767575140745432e-17	0.9949648159480515	0.766330984123742	0.43637358548999183	0.9381776729254762	0.003364535811175559	0.04326481515132232	0.9999082101623553
BCAS2	2.2346444999915843e-17	0.992036400724423	0.7671127928994544	0.43514343021210833	0.9383064210225252	-0.0020120983522852187	0.02592782749558048	0.9999082101623553
PRH1-PRR4	7.203969970619837e-18	0.996077545982326	0.7773441687641007	0.4351488239978655	0.9383095472132635	0.006883333400997449	0.08870289229159069	0.9999082101623553
SLC14A1	1.6470203631159958e-16	0.9968312753632658	0.7638084906923674	0.4445758919099738	0.9383105020595873	0.003984764375777217	0.05135093517915748	0.9999082101623553
RPL7A	1.9148782723720106e-17	0.9924953974541727	0.7700720672953946	0.437508985236964	0.9383411985745939	0.0044482948289152335	0.0573529645655885	0.9999082101623553
PTPN3	5.66175235816235e-15	0.9931369781888792	0.7640936134694479	0.4382312734884387	0.9383481007435577	-0.005467107261064641	0.07049667253783913	0.9999082101623553
MRGPRX1	2.4010555288573e-18	0.9903892468039543	0.763807541272161	0.43771310880417236	0.938382894611324	-0.002691708987685379	0.03472840146400775	0.9999082101623553
RNF14	4.773315460841663e-17	0.9947688567861288	0.7736438053754777	0.4440312078351488	0.9383901420640346	-0.0020728799650786417	0.02674742825370766	0.9999082101623553
CT45A1	7.790202261014757e-18	0.9983987278156008	0.7643208530276272	0.4355610637877565	0.9383949078243414	-0.0021341054341476873	0.02753958634014256	0.9999082101623553
SLC13A3	8.828984350810028e-17	0.9927290529480238	0.7619846860194377	0.43527086780659063	0.9384835306956598	0.005813989546318954	0.07513499503977959	0.9999082101623553
TONSL	5.491703141651759e-16	0.9984301520819326	0.7606875074030951	0.4359963770290758	0.9384968615584142	-0.0046963175656288825	0.060704346106531665	0.9999082101623553
TESC	4.574783843091431e-18	0.984847794334065	0.7560208114798359	0.4351928285606008	0.9385840863950451	-0.0024647419786099217	0.03190445971965112	0.9999082101623553
SLC27A5	1.1745204375460494e-16	0.9900811493014918	0.7701921919267138	0.44269135383928093	0.9386882491045699	0.003141234979394447	0.040730433923073205	0.9999082101623553
THBS4	3.231482983550401e-13	0.984219691483933	0.7861442643740264	0.4351896893924264	0.9387182436357706	-0.0032498885711493286	0.042159943800651696	0.9999082101623553
PKP1	3.4828307379258616e-16	0.9935926429557611	0.7597024325916613	0.4357928144577341	0.9387825121270639	-0.003644800346821131	0.04733276866190066	0.9999082101623553
TAAR9	1.1102715971323113e-17	0.9955279709095234	0.764272898789069	0.4400538099110235	0.9388382207612584	-0.0011401488211419814	0.014819921062787454	0.9999082101623553
SEPHS1	9.237583710650115e-18	0.9959107782685098	0.7697088867903144	0.44004977015589253	0.9389290637275065	-0.0025668182638125953	0.03341383224531191	0.9999082101623553
CXCL6	7.330071398661146e-18	0.9904808641926452	0.7611271595015812	0.44124537708664757	0.9389401014006283	0.0012218651128073077	0.015908641221711702	0.9999082101623553
LY6D	4.8977298454853505e-18	0.9939083714596768	0.7604682189469607	0.4373771438838464	0.9389888276116215	-0.0038739929240223514	0.05047961608759467	0.9999082101623553
TIFAB	3.724959840156665e-18	0.9876379286351367	0.7747454521971411	0.4404905930904546	0.9390377950130038	0.001616018494542043	0.02107428953744723	0.9999082101623553
HLA-DPA1	6.750850196772845e-18	0.9928024478869586	0.758271760943318	0.43765776352695174	0.9391115944946127	-0.0021005061579791803	0.027425697554341565	0.9999082101623553
IMPACT	4.925767821468987e-18	0.9975346103113141	0.7693297269841144	0.4352358867509256	0.9391435143294672	0.0021121713201968095	0.02759249972829957	0.9999082101623553
TMEM258	5.467199457578472e-18	0.9953789913060174	0.7660182798295683	0.43687482218907303	0.9391487406777759	0.001718542932500372	0.022452239395281542	0.9999082101623553
SLC38A2	9.790932864067308e-17	0.9951078000507803	0.7623003949360697	0.43804884707412484	0.9391799398098832	-0.002815876716285942	0.0368074795509426	0.9999082101623553
MRPS15	2.0072997217652925e-17	0.9913118847754936	0.7743662709099399	0.4498061859410817	0.9391980603288431	-0.001758843223591669	0.02299742649408301	0.9999082101623553
ZNF316	2.4987890710228633e-14	0.9997196191986141	0.7727694191048099	0.43533630767732157	0.9392224208190076	-0.004974860841771012	0.06507398847533657	0.9999082101623553
CENPM	2.6599319143412076e-17	0.9958940027035019	0.7638460942476009	0.43559529570393707	0.9392306164734705	-0.004340327690222634	0.0567816085127671	0.9999082101623553
TRPM5	1.638695824877365e-15	0.9877120122432419	0.7577376472939809	0.4362836221578539	0.9393968283205913	-0.005649080349544269	0.07410623304505834	0.9999082101623553
TCIM	1.4430520092719715e-17	0.9926009851609803	0.7628340438536182	0.4353714849720296	0.9394073196078885	0.0008941514737577996	0.011731766730914991	0.9999082101623553
FAM83H	1.545274867200711e-14	0.9958223294192494	0.7699931045563173	0.4514367874491294	0.9394166058240441	-0.004148015531004079	0.05443263897550672	0.9999082101623553
OR10H5	2.118801538787818e-18	0.9888254941355415	0.7785351137304779	0.43557729735107553	0.939430051026096	0.002147340615789639	0.028184902498562023	0.9999082101623553
MLN	2.6156369839240018e-18	0.9782376720874781	0.7624581716909573	0.4353087544886748	0.9394884458878474	0.0027365244478320117	0.03595295991639982	0.9999082101623553
ZNF80	4.0199299487046876e-18	0.9972482475177721	0.7584889305189157	0.4362275770754761	0.939515757817007	-0.002355688026956404	0.03096346385954898	0.9999082101623553
GOLIM4	2.6038072001986412e-15	0.9885289216385292	0.7603684637048793	0.4504897465035099	0.9395656168846177	0.00249828022477408	0.03286485824605101	0.9999082101623553
DDX17	3.037679575187491e-14	0.9988222990847694	0.7632711210890184	0.44882576416881836	0.939576347304395	0.00395433469154588	0.052028500111997694	0.9999082101623553
PCDHGA1	3.207716185388709e-05	0.9922324165824482	0.7590981581419703	0.44351567178853035	0.9396981824367471	0.008915308955705248	0.11753915289144001	0.9999082101623553
P4HA3-AS1	2.1393063627775024e-18	0.9991181110791955	0.7567055977292023	0.43734403604450256	0.9397332863682204	-0.002135643863969916	0.028172693701586815	0.9999082101623553
RRAGD	3.3390509140142556e-18	0.9953703754181908	0.7588375069032594	0.45627486399575723	0.9397486933545676	-0.003091969921301896	0.040798674821443705	0.9999082101623553
ADAM11	2.0858508657168673e-14	0.9941048298004923	0.7623486379830768	0.43781533972956466	0.9398969954441545	-0.004289606816781588	0.05674147720071493	0.9999082101623553
TMEM247	1.824915018877009e-16	0.9923995143777572	0.7634733650021193	0.4374055285225814	0.9399360922249561	-0.002177407015497679	0.028820792071884874	0.9999082101623553
OPN3	7.302903974986244e-15	0.9809003953309188	0.7617122065370765	0.43806495273768176	0.9399579269114094	-0.0019510692921368145	0.025834329656967556	0.9999082101623553
SKIDA1	4.55767607053176e-17	0.9970590955039047	0.7662972399212163	0.4471248855940493	0.9401034752342483	-0.0016022927231360493	0.021267793747609228	0.9999082101623553
MMP10	4.3692460949780735e-17	0.9950879066629693	0.7608263136808336	0.4392765529280981	0.9401397595703744	0.0032738725815682213	0.043481650807133794	0.9999082101623553
C1QBP	2.835718926671978e-17	0.9914369599592519	0.7674229927627361	0.4397210136339055	0.9401890116272814	-0.0027196857154113546	0.036151067994153616	0.9999082101623553
BCDIN3D-AS1	6.611395806342899e-18	0.9950723139237092	0.7659688951632692	0.43671302070909823	0.9402187788366003	0.0007765556453395786	0.0103274143617907	0.9999082101623553
TMPO-AS1	1.995216099825777e-17	0.9939263575881303	0.7654053703260084	0.4485148530736689	0.940263041302166	0.001084654449206579	0.014435529215664917	0.9999082101623553
NCAM1	6.897463250673312e-15	0.9978436015109395	0.7574643918495669	0.4357174766673233	0.9403504052385547	-0.005819262652211887	0.07756147980195827	0.9999082101623553
PAOX	3.7181690648590704e-16	0.9899407975572694	0.7566800959827851	0.4361604921877815	0.9403633707859123	0.002514271758749964	0.03351852759586354	0.9999082101623553
HTR1B	1.0751422550391053e-17	0.9809897866183721	0.7707999329178574	0.43575542189959415	0.9403872345832937	0.0012828538892135088	0.017108977668309964	0.9999082101623553
PRR14L	4.142152776385502e-17	0.9840501065020684	0.7725005152193877	0.4396603344064297	0.9404753874026917	0.005253897619965503	0.07017337719471069	0.9999082101623553
TNNI2	1.9081046150130896e-17	0.9988101055992847	0.7586612220079166	0.4354884169606489	0.9406783180828155	0.0035340166146109464	0.04736366219365926	0.9999082101623553
CBS	2.1197312155745312e-18	0.9981950496406518	0.7570728705314476	0.43955219182870786	0.940843730243156	-0.001009514829439881	0.013567640775621994	0.9999082101623553
KLHL14	1.5396049192148888e-16	0.9982685222903132	0.7620548027539297	0.43534071114946726	0.9408755353077277	0.0020117423183409477	0.027051912868682443	0.9999082101623553
PPP1R3C	3.8206742838337786e-17	0.9946202683658332	0.7639876791083683	0.43864774460049005	0.9408815303700667	0.0010815487173065075	0.014545070663142158	0.9999082101623553
RBL2	7.608092579416343e-14	0.9993568478395418	0.7721135297872368	0.43534033354000456	0.9409754622742769	-0.002850944575324532	0.03840169531581745	0.9999082101623553
GPRC5D-AS1	5.014902013658536e-17	0.996493579368377	0.7601890425648853	0.4354119845358607	0.9410340714275152	-0.0023561832566945107	0.03176895592740196	0.9999082101623553
CCL17	2.290191344568246e-18	0.9864514717184374	0.7653732339362624	0.437065245884651	0.9410469050831751	0.0051987171975960145	0.07011077656400289	0.9999082101623553
NGF-AS1	3.3737754532313944e-17	0.9956602826627168	0.760432627372993	0.43707476773897225	0.9410737155397809	-0.0009750164088685107	0.013155229433280962	0.9999082101623553
PAQR5	2.1986002380027808e-16	0.9819117556060415	0.7619075287533159	0.4421753643689602	0.9411139242674776	0.0025188164549270475	0.03400791585959594	0.9999082101623553
NOM1	1.0861215166748065e-16	0.9956395035143459	0.7732279180936639	0.4406316025476187	0.9411241777048078	0.003360580204285757	0.045380944210808905	0.9999082101623553
EPB41L4A	2.122712376215687e-15	0.9927164915332928	0.7646444924119083	0.4396110155754813	0.9412695660059571	0.0036903512022006812	0.04995773249343706	0.9999082101623553
BSPRY	1.2651815140387883e-17	0.9938820790057594	0.7654707444550648	0.44378253472310814	0.9413173847996634	-0.002056377706060389	0.027860718137531493	0.9999082101623553
STK32C	2.6140729903013726e-15	0.9862829792597407	0.7575448226997896	0.43698745301895936	0.941538375627528	0.0051974205200465695	0.07068363197846615	0.9999082101623553
ANTKMT	1.304823672949311e-17	0.9923513240392241	0.7628236388317671	0.44750817110446695	0.9415969374271623	-0.0017371315509705498	0.02364829084439446	0.9999082101623553
C19orf47	1.969914740234047e-15	0.9884695823300587	0.7722730526904675	0.43815278474576025	0.9416602818976725	-0.0031225204850990895	0.042554402568380646	0.9999082101623553
SCGB3A1	2.8968921435632912e-18	0.9951866171342818	0.7701594346602224	0.4529880062544869	0.9417125743883292	-0.0022515464567600812	0.030712153683584792	0.9999082101623553
UQCRHL	5.537421331638966e-18	0.9990964890628746	0.7661264559127084	0.4402921713184812	0.9417866452264216	0.001201222622017814	0.016406128480112154	0.9999082101623553
ZC3H11A	3.1007382496786856e-14	0.979137402098895	0.7590714649813903	0.4357022533681253	0.9417953165844672	0.00343697395800982	0.04694870968325594	0.9999082101623553
ANKRD27	4.064204541790311e-17	0.9935536356515696	0.7635646555381166	0.4502234436072815	0.9418134108677099	-0.004523097892566302	0.06180429858899234	0.9999082101623553
ADAMTS17	3.1833595938412405e-12	0.9936788521452512	0.7733360806454305	0.435956676252649	0.9418136383541182	-0.005921201467213949	0.08090851569173421	0.9999082101623553
CNTN5	2.1609416349725443e-16	0.9912454694794285	0.7699790665224353	0.4353984644004725	0.9418819281714667	0.003903203427482481	0.05339695684530468	0.9999082101623553
CCDC140	2.100878843765243e-18	0.9913882982046371	0.7688491340799923	0.43702711751152756	0.9419318373900681	0.004949644158545485	0.06777087339661864	0.9999082101623553
SFI1	2.229490929913152e-16	0.9988705183706643	0.7731632457426734	0.44340483323549174	0.9419373777727003	0.004743448565807662	0.06495383744632804	0.9999082101623553
CPNE9	4.983467614344889e-16	0.9956491239693542	0.7605807420311684	0.43684737738925605	0.9419951796962496	0.0025093538910523905	0.03439583594850323	0.9999082101623553
DCAF12	5.015022153892667e-17	0.9927927419326146	0.7594334733226759	0.43573956046312523	0.9420327434503712	-0.001977630003958092	0.027125068353076036	0.9999082101623553
MEP1B	3.7405842364681655e-16	0.9896470636234882	0.7690604565734397	0.4491553102286193	0.9421586565703362	0.0014017983950221635	0.019268922126184352	0.9999082101623553
SPDYE3	2.899114304524426e-16	0.9823269324136725	0.7824639318866019	0.4403875056468709	0.9422115140696005	-0.0063076047812657965	0.0867828882941087	0.9999082101623553
TRAK1	7.663428961860386e-14	0.9985035911289419	0.76880434968298	0.4364251898501674	0.9422754237828316	-0.006042858561770503	0.08323260237669675	0.9999082101623553
SLC9A4	9.963259860492898e-16	0.9942932600988852	0.7681156706742265	0.43543815108313244	0.94228184310499	-0.002198059984810735	0.030278821595090495	0.9999082101623553
GPX5	3.333407152011927e-17	0.9890885034449364	0.7803069276365172	0.44153794904225496	0.9423058655812482	-0.0014493326959956476	0.019973245133245915	0.9999082101623553
EIF2B2	5.388868315640419e-17	0.9925781380239547	0.7627167868229434	0.4361091649312878	0.9423148304737687	-0.001509457010822307	0.02080505651727733	0.9999082101623553
CACYBP	1.6170170099065935e-17	0.9940123896697828	0.7674600306367347	0.44303020054477316	0.9423862518636282	-0.0037376136860837184	0.05158002635826893	0.9999082101623553
ADAMTS2	1.1861349846640054e-13	0.9944048085157431	0.7591884323533179	0.43939298995283993	0.942410112264658	0.003683771111500811	0.05085808488622907	0.9999082101623553
COX7B2	3.636054256719496e-18	0.9917644957622022	0.7645780163078941	0.43772749912831255	0.9424910680718308	-0.0015789687323895449	0.021829958185634223	0.9999082101623553
MFSD6L	2.5134122101024946e-17	0.9956145403529001	0.769556821114771	0.4419967332533984	0.9425419938637838	0.0020609854225161206	0.028519356528755747	0.9999082101623553
ALK	2.308603418109981e-14	0.9839401613644521	0.7651588108969894	0.4386443415518321	0.9425574402928785	0.0045415606406071785	0.06286181157083154	0.9999082101623553
