genes	coeff	p_value	stderr	fdr_bh_adj_pval
ZNF610	-0.0024182231587508	0.98801929760193	0.161041510803102	0.9986436734611864
ANKFY1	0.0048648126149111	0.975024731181806	0.155390715846116	0.9964368060933794
TPK1	0.107635142175626	0.52665131149707	0.170005857130211	0.901152516799252
ZNF141	-0.0011397986724813	0.994330742216714	0.160412552337106	0.9995813019186013
FCGR3A	-0.223737152482671	0.141689043700904	0.15225080532243	0.6934678747494221
TEX13B	0.153419091329384	0.363738243122527	0.168914464033469	0.8449288801238507
VCAN	-0.0335034686150881	0.832605696336329	0.15851311678409	0.9729534091789226
RPS8	-0.102341826469167	0.484560448945082	0.146414590397579	0.8881850783644187
ST18	-0.127906894166666	0.443234406214138	0.166818497120984	0.8773626183135028
SLAMF8	-0.0534243122573787	0.73148035437388	0.155684753053645	0.955278638562699
TMEM154	0.223509286389636	0.145794883208963	0.153662536103451	0.6967087662376312
SMC6	0.270044981973997	0.122349580622803	0.174787947604687	0.6721936191154089
PPP5C	0.225652537844957	0.184393211211571	0.170002397105731	0.7282781859079152
LINC01565	0.0286874413298687	0.861626953970429	0.164583283890136	0.9761137318349339
EFCAB12	0.117470753496702	0.473855941758951	0.164015060659328	0.886492019514435
POLR1D	0.199803375249201	0.210210275714038	0.159461593953507	0.747787282804644
ANKRD63	0.0551589908113934	0.751256192512785	0.174012233836829	0.9601659405472293
MFSD4B	-0.212518755016003	0.180127375281082	0.158553140549461	0.7244495387188545
UBE2V1	0.0812863817525208	0.590125852085006	0.150906579325459	0.9206979626393326
SHROOM4	0.0986753248672064	0.570323160545538	0.173854055930602	0.9151254127333527
PTTG1	-0.138728246120253	0.415907243093052	0.170523717908957	0.8672192925654825
PRXL2C	0.302596418879316	0.0548138320586275	0.157573659960681	0.5484633554006882
G3BP2	0.157773679962009	0.25526543721347	0.138683491576725	0.7790619628475048
CAND2	-0.34591024025559	0.0422685553793208	0.170326443381726	0.5035030679979643
CPA6	0.0636537807996073	0.690279611549254	0.159743217588068	0.9451501587060848
BUB1	0.40113475196559	0.0272355556481809	0.181663057455563	0.43846524176335366
ZNF710	0.011150108377101	0.945877192045328	0.164249995896622	0.9908386100478279
NCR3	0.0522399214091029	0.739906956285914	0.157360269400866	0.9577657835885567
STK32B	0.12212053997495	0.419190611712237	0.151171789744253	0.8696313691895456
TAS2R7	0.483365113450744	0.0109639723390297	0.190013586782706	0.34437822592069106
ZDHHC11	0.279563710272983	0.0502988137569077	0.142822984915365	0.5307764097489802
TLE1	-0.280633252329127	0.105152337543497	0.173190606424851	0.6481796492874919
SPRN	-0.129863136374592	0.471673495413748	0.180425901527037	0.885811532408465
CPNE3	0.190112250168506	0.195084826947002	0.146727475355236	0.7369343087389829
G6PC2	-0.0370630100516479	0.829795819983825	0.172415408948178	0.9719931345666388
ATP6V1FNB	-0.504332803839139	0.0007116091988209	0.148987545939316	0.12825170540729547
ALDH9A1	0.318802886872393	0.0471602320427108	0.160617449052998	0.5221762189011342
IKBKG	0.0607096934582688	0.68714839650225	0.150746177117685	0.9443624061600067
RBPJ	0.326793299128792	0.033409638037631	0.153631397848997	0.4665967151178218
CAMP	0.181120727666354	0.264701619786562	0.162389532187837	0.7865365859640986
MRGPRD	0.186319249276302	0.256162553559526	0.164084495898734	0.7790619628475048
CCDC87	-0.123174487769418	0.470510535309042	0.17068485050213	0.8853281981180066
HDAC11	0.125836618175167	0.432334193609698	0.160259854943415	0.8733838864343434
ZNF33A	0.0564409312093938	0.729065621764842	0.162950423134384	0.9544567563695041
PNPLA8	-0.134339718332458	0.35729568493208	0.145937306228828	0.8416651729652733
RNF13	-0.179642976217546	0.276426041299871	0.165054919241343	0.7956461500471195
CHST9	0.254840833564575	0.127418490634024	0.167178764905568	0.6752558912050297
LRFN3	0.0567261482974646	0.7338302337688	0.1668244807649	0.9562107856599832
DAXX	0.012094552716271	0.931838453928178	0.141403828796285	0.9890751077834676
RPS6KB1	0.453656194138684	0.0051304852770855	0.162093895062982	0.25253199394928494
ZNF805	-0.0403898471518035	0.800845719635398	0.160116588179552	0.9653421563413676
TIAM1	0.109324802622084	0.509386741698477	0.165695634199304	0.8956316365525173
PDP1	0.627290892069409	0.0001723653128279	0.166991938309581	0.10228846697100388
NIPSNAP1	0.0449008271219298	0.784627461108453	0.164295144166694	0.9629027460725966
TMEM8B	0.0714362255197627	0.659720790852932	0.162244920248435	0.9363452608718373
TRHR	-0.421313126593769	0.0114624301478408	0.166640499852086	0.3476782434928319
OR2T5	0.0136148021273658	0.938617699770721	0.176798741261223	0.9896576269280989
RNMT	-0.157694009424881	0.349599381752971	0.168590585017862	0.8379791096619078
NOX1	-0.227088256052727	0.164518634005402	0.163368881321592	0.7137528503025983
A4GNT	0.137289547041686	0.406062335029407	0.165241266084709	0.8650088812725664
DAAM1	-0.40451987697462	0.0074827825752028	0.151247373599374	0.2970823601762755
SNAP47	0.267119191644188	0.0772309800402225	0.151172425308313	0.5970457466014211
B4GAT1	0.261954028039622	0.0999711936972571	0.159243219261183	0.6414436513469055
MOV10L1	-0.190780273161618	0.274596695569688	0.174621177888849	0.7942161097727379
C15orf54	-0.159752528791478	0.318655320442502	0.160197079561126	0.8243166286398259
IFIT3	0.104401523213752	0.457732710155112	0.140591935275938	0.8827917536192628
SPRTN	0.171985402840043	0.305678947819617	0.16790021813035	0.8139663380866718
NFATC4	-0.0299503177780144	0.848031372640081	0.156291730692417	0.9751693603824033
CALCB	0.200525638044452	0.22636026771475	0.165752714375546	0.7618162837509637
ALDH8A1	-0.0461487373774544	0.754720513229522	0.147713251998602	0.9601659405472293
RABGGTB	0.130452891239094	0.464179347080836	0.178218632038914	0.8837734956160858
B4GALNT3	-0.165580904702517	0.311926622023975	0.163748937680959	0.8202533504730019
TSHR	0.0594147889598265	0.712612031645997	0.161299677986556	0.9508059118904318
RASSF1	0.247777943046074	0.126917301844312	0.162331318297379	0.6752558912050297
MMP20	-0.0627086069760029	0.709450561942851	0.168302735762663	0.9500704357355219
MINAR2	-0.133781318634312	0.390794852082572	0.155890162417933	0.8583411242132971
RTN1	0.0725705917526085	0.679199535655024	0.175479614867182	0.9419636959266303
ELOF1	0.0757244488429774	0.670473568615404	0.177966575221385	0.9387768531661655
ARAP3	-0.131663012180132	0.372366418996132	0.147596088697878	0.8491839044082423
MPHOSPH9	0.352609979318779	0.0178534296072875	0.148865756737164	0.3964837147974612
TGIF2LX	0.150069552269919	0.402562352140854	0.179283052116597	0.8643584507858055
GRN	0.154300964832195	0.354996021227416	0.166822294403061	0.8399834361630903
C3orf33	0.268547452513809	0.131468683352623	0.178042254909628	0.6831477725753554
WDR33	-0.167397221681962	0.272994743712521	0.152707934419535	0.793067414257983
GOLGA7	0.157897573937117	0.31165771597508	0.156063860716023	0.8200146271702163
IPPK	0.258410838294765	0.105237020576839	0.159515037519296	0.6481796492874919
CTSV	-0.212304583169075	0.165295760913909	0.153014631936211	0.7137528503025983
SLC28A3	-0.244381113621922	0.148258732199055	0.16903889324182	0.6980026682704571
TMEM150C	0.156836188793903	0.321761814404302	0.158285468023745	0.8262138958388362
ENDOV	0.027645106042091	0.861124175735217	0.158023221795775	0.9759518452059429
DAW1	-0.0335670544505219	0.834313917797226	0.160475798773422	0.9731523930323532
LOC100133077	-0.109332961469289	0.480412216868036	0.154941620260513	0.8877502935812722
MMP7	0.300539978310127	0.0508344951646951	0.153896225089686	0.5324167522916828
LAPTM5	0.0395920786250744	0.797318908287464	0.154163670736316	0.9647248160933213
GMFG	0.0436135246496932	0.799950320531445	0.172105615419014	0.9648923244662067
TMEM129	0.183742077358474	0.236221672600117	0.155124201560744	0.7659900187139707
HIVEP3	0.182113962934267	0.257607807291495	0.160869058278678	0.7802387547632419
PRAMEF8	-0.267456864472124	0.108810379748724	0.166789106590252	0.6526684592858465
SLC29A3	-0.0653935657162018	0.699409873339545	0.169361960628321	0.9462879384866758
MS4A6A	-0.0738401009499211	0.659813207751975	0.167753187780872	0.9363452608718373
C1QC	-0.22705295996577	0.140271784068245	0.153957205925292	0.6927018407986242
YRDC	0.323936665732414	0.0504684792262272	0.16561418217454	0.5316422033304478
LOC101926934	-0.308881384771841	0.101981019588784	0.1888807794191	0.6441828165451909
PKIA	0.0781180903220635	0.687565798727776	0.194245981178839	0.9443624061600067
SSR3	-0.36906408220075	0.0220834749388002	0.161238760036233	0.41696548433698055
MAPK8IP2	0.153557573854211	0.359318643208823	0.167517808224179	0.8422948009596744
FAM168A	-0.131751449536114	0.382377722546695	0.15082757047989	0.8546686743022457
DNAAF5	0.038641266539039	0.823265276829359	0.173009836629075	0.9703989698685036
NAAA	0.047589320405838	0.781883090058402	0.171885823681147	0.9628881030190041
PHLDA3	0.144016272511027	0.421756388444141	0.179263440149806	0.8697001548244591
ARHGAP11A	0.199891238448877	0.219100800285199	0.162655668320327	0.7552500728749916
NOL3	0.0760947427142571	0.605182150580686	0.147195789769924	0.9238195859585719
OR6N1	-0.419726237212422	0.0092973597977801	0.161375943471938	0.3282239214780926
AKAP11	-0.0174994580636496	0.918487695395365	0.170995207654156	0.9865675764138411
HMCN1	-0.305569362335083	0.0570195824429377	0.160558888163059	0.5553383944402327
EMP2	-0.0016176878652949	0.992438542296631	0.17069577082961	0.9992261925095534
TACR1	0.124735019913309	0.478582610461612	0.176034180211492	0.8875842341551424
MLLT10	0.370913553399741	0.029944428900344	0.170862971921946	0.45390391203433167
DSPP	0.103619682928778	0.499973086465451	0.153617127077098	0.8929964116228323
FUT8	-0.0990567580179245	0.541231598083545	0.162135187082086	0.9053039499511323
ADGRE1	0.0718696896885074	0.650247198884185	0.158506195844558	0.9342107151767024
RNF150	0.1997200830103	0.224329010651721	0.164365516093896	0.7607043556060501
ITGA2B	-0.287050139468994	0.123757117193071	0.186493887944504	0.6730924404377706
ABCC6	0.243923833389126	0.100045465928873	0.148315032285292	0.6414679874263034
TSACC	-0.165047808436527	0.320779421386878	0.16623514899739	0.8254379145469805
IGSF1	-0.273897095955888	0.0874188051382624	0.160251189554191	0.6192384526129785
ZNF878	0.111531318173546	0.502256972744474	0.16623074138186	0.8931659052945589
IL3	0.108740844578063	0.50947099824317	0.164843368897953	0.8956316365525173
CCZ1	-0.215417832361022	0.175202760368283	0.158900852968361	0.7207267450810972
GAA	0.296105582775461	0.0625217557680343	0.158976262297276	0.5657410452664251
ZNF81	-0.110603999677919	0.496863049093672	0.162788489601952	0.8924940664535095
NOXA1	0.186089149318174	0.203117100584456	0.146213635819833	0.740658767112233
NCF1	-0.296627606203777	0.0719524597688105	0.164846342689746	0.5901310587934466
FER	-0.092091623441751	0.575010500271327	0.164247645646512	0.9160139816117644
HP	-0.0624666518561783	0.688841459751893	0.155999792066338	0.9449221194092093
AGXT2	0.36252853960595	0.0185106662063156	0.153924140826323	0.39987612036315084
C4orf47	-0.0913367613223961	0.596692169461374	0.172605999715038	0.9226870101636435
ELP2	-0.0472083036037753	0.772389596223856	0.163208996253799	0.9608287992935728
SMPD3	-0.278235606528285	0.0825704532997836	0.160277422779708	0.6107797051459607
LOC107984974	0.053685211293403	0.735862616636448	0.159143994478134	0.9567862701630653
BPGM	-0.0653325102860209	0.698055315826926	0.168405797651324	0.9458380613061873
OR5AS1	-0.244604067651779	0.109527284612564	0.15284683176253	0.6538947726475902
LGR5	-0.138758123630336	0.340653235835798	0.145620437202245	0.8340104731971293
IQCD	0.0304210715583309	0.841025534651696	0.151664112884238	0.9741281278024957
PDE6A	-0.122949311446151	0.422748516910403	0.153368021929331	0.8706065452336311
PIN1	-0.0018618902890833	0.990803053151972	0.161525410854431	0.9992261925095534
GPNMB	-0.0786830685217783	0.596598848535587	0.148655561114193	0.9226870101636435
OR4D11	0.0801091037965278	0.582846397142182	0.145856643105599	0.9178464541128141
ZC3H7B	-0.0312886762156111	0.842790260084739	0.157764118260998	0.9742601425842771
RASGRP3	0.299015702401461	0.0488269202731679	0.151776922377165	0.5256040388719546
GALE	0.0161138195927372	0.926961732300089	0.175784347994431	0.9881373588214786
SMTNL2	0.0038873190918389	0.980752805863878	0.161131592545257	0.9971078932417499
GNG4	-0.0854163815008763	0.615678824943613	0.17015760139939	0.9264447094691732
MAIP1	0.400750457611945	0.0110122655836869	0.157632451603329	0.34437822592069106
AKAP9	0.144458387618117	0.310501547147099	0.142439985025851	0.8191370162095014
GRAP	-0.0282220399050751	0.875857774419281	0.180653044509896	0.9780742580899661
SYCP1	0.0363619903547468	0.82539192869415	0.164820744684315	0.9707553345106636
CCNL1	-0.15382419827208	0.326673457907703	0.156829629031483	0.8291325756777831
API5	0.0622091523290688	0.680875131465548	0.1512613835695	0.9419965318946019
LZTS2	0.118202771025848	0.44583801925642	0.155046057200603	0.8785593420238469
ZG16B	-0.365010568847745	0.0273266175763815	0.165401130294808	0.43846524176335366
PRDM14	0.109934520603154	0.520429300694755	0.171055380789874	0.899355056356917
ACSL6	-0.277174014377731	0.0824263873343098	0.159590941225803	0.6107797051459607
BID	-0.349085942244603	0.0502939247924029	0.178336580829093	0.5307764097489802
CD84	-0.173883597376238	0.290095408822234	0.164364844622818	0.8075216591925047
TRMO	0.101674877734338	0.583379110364616	0.18538397334647	0.9178464541128141
PFAS	0.0866935411245071	0.585097003612425	0.158792523060858	0.9184244991271212
VSTM4	0.0131693194641688	0.934869096325564	0.161151042876628	0.989555967878247
FSHB	-0.0841322308123815	0.623597711011198	0.171433278985806	0.9295158726283556
FGB	-0.10700024563074	0.513654441001101	0.163819856766097	0.8979150346043322
GSAP	0.179245648275969	0.217073007390416	0.145214761978723	0.7549700879166227
SERPINB4	0.107743030476382	0.534143791729991	0.173305860063882	0.9037821447228613
MAP3K12	-0.0682161656948633	0.66442535324779	0.157248414903016	0.9369907557255437
GAS2L1	0.0430317256960475	0.772984965882187	0.149170904814774	0.9609155154530252
ASB2	-0.169601856542931	0.244968353466247	0.145874263877381	0.7729820190460156
ATG3	0.19148529652196	0.200348626525911	0.149532590110854	0.7384601210743073
KRT6A	-0.139909558696841	0.386896550620165	0.161696705561484	0.8572750880394642
NDUFAF7	0.170473080860126	0.277932834826877	0.157121702118774	0.7965758771277996
CLN8	-0.0912403616603684	0.58274919971372	0.166080766879472	0.9178464541128141
AFP	0.260018473567064	0.13487684052491	0.173908638499685	0.6881625733916753
ERLIN1	-0.0265436622262019	0.868745174687551	0.160624789556196	0.9768150220367184
DEFB119	-0.100774715155486	0.515632591740299	0.155016006995536	0.8981546304770043
CREB3	-0.0505273485939859	0.733832338638545	0.148595810480936	0.9562107856599832
TCIM	-0.0390016874744666	0.801145911971824	0.154851953706304	0.9653595626013769
BRINP1	-0.0328038562087444	0.829101557351452	0.15197242939276	0.9719931345666388
TDGF1	0.25439010178889	0.118755609334143	0.16306868843397	0.6674820656708824
RUFY3	-0.11041888815062	0.533250824478946	0.177222793341452	0.9034932889289525
OR10H4	-0.0170886289385109	0.918409827148872	0.166820887015069	0.9865675764138411
RGS5	0.161467227436306	0.342427187026567	0.17007643234895	0.8345806890199103
GK5	0.0778723452746568	0.656128437313427	0.174889983825361	0.9359380882702227
ALG5	0.0703940175268722	0.685650491001792	0.173913437712039	0.9434496853659098
SPATA2L	-0.0563475021039541	0.735596986304849	0.166861739555965	0.9567763037755999
ETV7	0.0420781542910033	0.806984308534508	0.172226778063168	0.9674988716494531
BMP6	0.106796409724818	0.525709463713675	0.168297516937058	0.9007425986426983
KANK3	-0.0387592377609492	0.807372791804334	0.158968762113863	0.9677016225555367
MFSD13A	-0.0335785603678861	0.832443751523246	0.158712538130183	0.9729534091789226
TBC1D3H	0.507952921971407	0.0005081691296498	0.146114091277997	0.127770436704461
ARL6IP1	0.123836790214167	0.474839772785129	0.173288793837878	0.8868738911160782
KDM1A	0.0059930371977917	0.969126803320721	0.154844940709467	0.9958120072572765
MAP10	0.148661821101335	0.340869729565736	0.156083892683116	0.8340864524568172
SPTSSB	0.285881343994726	0.0694802958789948	0.15748575089598	0.5842068631663389
RAD51AP1	-0.400232720651189	0.0171018909322601	0.167846957472298	0.3920726960200638
OVOS	-0.204827253833873	0.213687958231353	0.164719891314485	0.7504846428102101
NOC2L	-0.408035527181949	0.0053220141246646	0.146413650398854	0.25493848187176243
WNK4	-0.0159706712957618	0.926489840757247	0.173101200152147	0.9878748470760385
DGKK	0.0797341181836398	0.624938187072503	0.163100913406827	0.9295179542336203
IL22RA2	-0.0840876799094065	0.617780479364466	0.168512909638472	0.9276447638662204
HBEGF	-0.136490953081677	0.454203481811135	0.182370768486995	0.8820541436843988
ACTR10	-0.0031923953072939	0.984622115636404	0.165627804286058	0.9979002407921116
CPT1C	-0.118247289464503	0.500707314844671	0.175603331623567	0.893014069147105
LOC101929935	0.0270048072523263	0.891291186564712	0.197590495582999	0.9801703241470259
MAGEB18	-0.499679568964202	0.0033299125133853	0.170218531321118	0.22331675884750418
ATOH1	0.382698320056791	0.0158353806917639	0.158619085749273	0.384335246309571
OR11H4	0.0944154917179101	0.5704142391826	0.166388052884378	0.9151254127333527
F7	0.141385521221264	0.384396003879173	0.16254477439276	0.8557124200333357
SCP2	-0.126591231641649	0.389965588064801	0.147253937729813	0.8581549814619388
NAT8L	0.073670121961981	0.630555526729475	0.153177823940448	0.9299403818959431
DLST	0.462867355140796	0.0064514455022027	0.169927669281817	0.27625123762175063
ZMYM1	-0.024328985423407	0.884438999904756	0.167388586857027	0.9791614939818314
ADRA1B	0.0065908155036062	0.962808578409627	0.141344553613626	0.9949878350000685
L3MBTL4	-0.106107294646226	0.484158495145069	0.151662045929042	0.8881850783644187
ESRP2	-0.150964409651133	0.363444602024911	0.166110162602386	0.8445682068940049
SEPTIN6	-0.0876276698493989	0.570931543480442	0.154633398742891	0.9152226818559219
OR13C3	-0.0533807799951568	0.717138061956826	0.147344168162515	0.9518786744786424
DHX35	-0.141778784117412	0.393875177151896	0.166287813661501	0.8597890267766489
SELENOS	-0.483758437961993	0.0013462323230868	0.150894532489433	0.15809978694934854
FCHO1	-0.457289361061102	0.0060862101042718	0.166705303835083	0.27269942802406333
KCNQ1	-0.291247951088981	0.0816364908920836	0.167261923425131	0.6085295019281727
ABCB8	-0.373290958464851	0.0270986171470015	0.16890272757554	0.43846524176335366
MCTP1	0.0385291937532676	0.821880519289549	0.171144300933925	0.9700876081330347
C6orf52	0.0425508101478536	0.807042740339582	0.17421517033939	0.9675052030032543
FXYD7	-0.202816033445985	0.172118583028401	0.148536605623552	0.7184425502462727
LMO7	0.222841278102774	0.127246070244545	0.146120423546647	0.6752558912050297
INSIG1	-0.193309767835147	0.226709237340374	0.159908251479013	0.7618162837509637
NGLY1	0.431727512017831	0.011720161147357	0.171289185068897	0.35004902873875243
CDK15	0.356511279302118	0.0235622003736177	0.157456170938951	0.4267688889561821
SF3B3	-0.162799882086349	0.328284156518944	0.166534275045833	0.8291325756777831
CADM2	-0.0148285366298634	0.929035038970766	0.166502435106385	0.9886136334844413
MRPL9	0.21932261859808	0.149186219497483	0.152052700331243	0.6993878087922103
CEP170B	-0.139902234760705	0.326896004830455	0.142701289798045	0.8291325756777831
SLC26A8	-0.093009677006853	0.536463194836272	0.150459674216392	0.9038021019682458
PRKCD	-0.194138708638208	0.232144790244712	0.162479269270798	0.7634217207470079
ASB11	0.339636790563969	0.0381850617377362	0.163849151700745	0.48811985871630054
PGLYRP1	0.199977592935517	0.18788554686336	0.151859414488218	0.7317245634475272
UQCRQ	-0.10081587871378	0.547747471571863	0.167708124718185	0.9079971034410285
PAX4	-0.392490077416188	0.014414007075989	0.160411067175801	0.37536218999174215
MBD3L1	-0.0513023776655271	0.76473797948597	0.171428015572901	0.960226988703882
KCNE3	-0.0213943498688066	0.896691718665041	0.164772641889795	0.9812720545184407
AEN	-0.0260462540309782	0.868046021340872	0.156772021598611	0.9768150220367184
DOCK6	0.0896369372448434	0.565349404213717	0.155913622097538	0.9137938528257672
TNFRSF10A	-0.232992010293733	0.130008290042102	0.153884651166344	0.6800404895506846
CYC1	0.0008552383666614	0.995894887770796	0.166226509751834	0.9997394056191364
HS3ST2	0.149530252073739	0.360130444210559	0.163400225958249	0.8426571745815502
ZDHHC7	-0.154617550652079	0.343181124480707	0.163116145151199	0.8347948354584768
HAT1	0.125951273361337	0.458835937023931	0.170028649422498	0.8827917536192628
CYB561A3	-0.0668292536394643	0.687491328321392	0.166133710469575	0.9443624061600067
RCCD1	0.100194997569563	0.526725758672142	0.158282917120545	0.901152516799252
LETM2	0.0819400068612952	0.600209664163623	0.156344511989948	0.9230217916137704
TMC2	-0.140538372466996	0.387839293837632	0.16274634038285	0.8572750880394642
IFNW1	0.0331772226551102	0.842339092012664	0.166801519925969	0.9742601425842771
TMEM255A	-0.19290671792439	0.225343204395476	0.159105925482042	0.7612356716580129
TFPI2	-0.0645053009704183	0.683182671870135	0.158053208423785	0.9427471888599287
KCTD19	-0.107847715183606	0.47990562527371	0.152660555556698	0.8876891985950254
TMEM26	0.0107011010090281	0.940948016714534	0.144456462612746	0.9896576269280989
LCN2	-0.172204802574139	0.271456560339766	0.156590471137217	0.7916688248780641
TPM2	0.161914049778165	0.281387719235063	0.150309107745857	0.7994538244476123
SIK3	0.219798792858483	0.175868539230146	0.162382600660869	0.7219970725318782
LTO1	0.0454560197142814	0.782524320265162	0.164677276945471	0.9629027460725966
RRAD	0.0558306420284349	0.705187439709869	0.147572317713582	0.9484656058221883
TENT4A	-0.129195511805834	0.384140353160888	0.148450608395169	0.855540004552276
CCL23	0.15290512386115	0.378981220216447	0.173800263712304	0.8532585221521316
NR4A2	0.180174297933643	0.27614161567884	0.165445082158907	0.7956461500471195
NRP2	-0.312748615147083	0.05210871496841	0.161025154633608	0.5374793370736272
SCGB1A1	0.0115262447645602	0.950766012155556	0.186675362150368	0.991952417765451
TTC12	0.21505986244959	0.17739098987588	0.159441568921092	0.7227420564661597
ZNF395	-0.140520443961124	0.433368285721669	0.179363186180216	0.8745786191223817
MCM10	-0.063377076736529	0.689187301592555	0.158459249311915	0.9450085253169643
DPEP2NB	0.244609835907757	0.139611572763824	0.165585818948588	0.6922203544690175
CYP4F22	-0.20214865168144	0.179691498745146	0.15066544014278	0.7236558300128081
TRIM64	-0.0444274854509241	0.778805717389864	0.158174882832022	0.9620341340225315
SCGB1B2P	0.114895047507188	0.515984953132545	0.176884918524582	0.8981895428312832
C12orf43	-0.226122915102742	0.0961640343292235	0.135912262259873	0.6347793999450558
JMJD1C	-0.293894087669684	0.0628334325884577	0.157976290702468	0.5676213267531988
IL25	0.175256884478697	0.303909394660995	0.170469096367128	0.8137338236688062
EPHX2	-0.110589516292593	0.513830923987215	0.169386107398113	0.897919123949057
MFSD2A	-0.14412386323397	0.429211892460047	0.182310423750031	0.8729657776066163
PSMG3	0.131626950129679	0.411769472003717	0.160367398306281	0.8659554198795055
NR5A2	0.122092443432027	0.489074304182427	0.176489791367955	0.890135703117797
RAB3C	-0.258522032016738	0.0809990169311989	0.148157061928988	0.6072591042827898
ZNF773	-0.135033137455974	0.425619659120521	0.169488510520177	0.8724723710552753
DNAH17	-0.0295750210814355	0.864730312701646	0.173607339224192	0.9764000008231071
DRAP1	-0.109773518713069	0.488693233591125	0.158543188219172	0.8899135320463974
GALNT1	0.121337055284028	0.472964889926223	0.169072387829005	0.8862883371084207
OTX2	0.087894672981976	0.624941836238176	0.179795712490469	0.9295179542336203
DGKG	0.212645753713917	0.167435961659946	0.154036480794569	0.7147697526276596
DDIT4L	0.235991234390671	0.114996057147785	0.149728367114701	0.6636524360766568
NR2C2	0.0736227473578652	0.65045638754144	0.162476618602291	0.9343973784057213
BRF2	-0.226392994804111	0.193958525958979	0.174288227633752	0.7364412244126457
KIF1A	0.0179470418183286	0.915494819507439	0.169135679087267	0.9861494467953331
NCS1	-0.106752580868875	0.572570420125393	0.189187069788332	0.9153299125771823
CDC20	0.195576227893796	0.211500801940574	0.15652994851315	0.7486830636876529
FSIP2	0.123950767799401	0.413587991231657	0.151603956896286	0.8661758451814989
OVCH1	-0.0161310520003382	0.926549868929803	0.174982813408404	0.9878748470760385
FMR1	-0.362385546318248	0.0165466238393359	0.15120629800613	0.38595882808573845
TMPRSS11B	-0.0259324234664568	0.866156262573547	0.153862525716925	0.9764440730554453
MBD2	-0.115659187528214	0.49652849093131	0.170096533493509	0.8924940664535095
LOC254896	0.0677558820925089	0.692665551518135	0.171429587516772	0.9453941634327195
ALG9	-0.241917219403545	0.107958975824064	0.150498911798703	0.651583964497824
RGS9	-0.0740526243636662	0.63642417272058	0.156657401921423	0.9308653337581752
FCGR2C	0.0283952097496874	0.859948262489272	0.160934061047175	0.9758143664152137
LSM1	-0.187163034729093	0.281059306055627	0.17362984705785	0.7990210150107782
EME2	-0.210232543862941	0.177689350271186	0.155970000056303	0.7227420564661597
CRCT1	0.116756968905161	0.522603279008067	0.182621753681677	0.9004209642956785
NR3C2	0.244572518091784	0.133932067993005	0.16318163374947	0.6861709636016522
ZNRF2	0.192469190631822	0.198897418867853	0.149816541509328	0.7384601210743073
RND2	-0.0698178644500723	0.659212437247286	0.158316875379347	0.9362770597874875
CHMP2A	-0.0001877462390706	0.999096141140619	0.165733611956503	0.9999395799069449
SRFBP1	0.240015602075577	0.117222618770062	0.153213989052703	0.6656347291269639
PRKACG	0.214620648698293	0.159816329170002	0.152679976574697	0.7119744501573053
TRIM15	0.0581301554757782	0.725326438915565	0.165448410324966	0.9534513074293668
CLEC14A	-0.354994315017809	0.0204808091875776	0.153185076932011	0.4127302597431367
SERPINB8	-0.0134842723147306	0.935139955639556	0.165695678548411	0.989555967878247
DPF3	-0.195865909541745	0.188777345679494	0.149037602509739	0.7327610590579491
FERMT2	0.197328887808631	0.250636030836824	0.171768694629334	0.7769825372581065
ABO	0.148189258862578	0.366176068150932	0.163987968834079	0.8461776748620105
KCNB2	0.249501878622682	0.127535557543421	0.163726688219133	0.6752558912050297
STT3A	-0.11743383686117	0.475142345134875	0.164441562333333	0.8868805577509637
TRAPPC6B	-0.0144394514698098	0.927259359642008	0.158165114556435	0.9881373588214786
GABBR1	-0.102637511884684	0.510455157506245	0.155953454752653	0.8962069527516181
VCL	0.000100972911403	0.999446984720838	0.14568263057663	0.9999395799069449
AP1G1	-0.0484892720284364	0.770382298015872	0.1661303421103	0.960543431088564
PRAG1	0.104106849858618	0.50041705867641	0.154499326311132	0.893014069147105
PITHD1	0.366864422269873	0.0132694159980096	0.148140929669585	0.3659745142602557
AEBP1	0.457633186616991	0.009111218542502	0.175482767265189	0.32583793935002736
MROH2B	-0.0178364204612177	0.913547635974759	0.164292764240654	0.9857732830464286
PENK	-0.215795523678134	0.185693866489685	0.16305829019234	0.7294266568109135
IKZF4	0.268474720245628	0.106494930406742	0.166325773915724	0.6496449874774249
TPSB2	0.0023214148646919	0.988181758133306	0.156719871710846	0.9986436734611864
MTFR2	-0.228474262371706	0.16833111963975	0.165851168863022	0.7150088776799959
FOXD4L6	-0.214459869104375	0.160737655805654	0.152902210067215	0.7130908622222327
HOOK1	0.247258616840526	0.152030729390954	0.17261898357964	0.702965168663668
ITGB6	-0.0516821796561088	0.716494791928964	0.142317368450742	0.9513717045359203
DEFB115	-0.123038992582105	0.483519678572628	0.17560620787515	0.8881850783644187
HAGLR	-0.253183752266578	0.174258319460429	0.186349847536771	0.7201314388002873
TOMM7	0.19276606702175	0.228191669814497	0.159967839721899	0.7618315863502843
SWI5	0.0734093606022561	0.663723107908329	0.16884306913337	0.9369907557255437
GNG8	-0.184079450613958	0.277906419945689	0.169653101059331	0.7965758771277996
DAB1	-0.130408265648652	0.404486126838541	0.156433100293117	0.8643584507858055
FOXI1	0.0709850242139224	0.63198392713195	0.148213907154524	0.9305902249858766
STIP1	-0.0518316204892752	0.751362850457758	0.163587787866471	0.9601659405472293
