genes	const_pval	sex	age	bmi	p_value	coef	std_err	fdr_bh_adj_pval
BEND2	0.5001316939080754	0.7414242896921417	0.20548777439437615	0.983446412338367	0.9372367834417387	0.01574777897341816	0.19998874588016755	0.9952601210453147
ADGRF4	0.5165327482506445	0.7369674762271629	0.2028873389246164	0.993530573470409	0.9372989672042256	-0.011738560255344	0.14922186654940842	0.9952601210453147
E2F4	0.5125976376741128	0.7387367375063418	0.2027802486369451	0.9815709367263479	0.9374089763344461	-0.01128509901893495	0.14371007661712906	0.9952601210453147
SH2D3C	0.5250139435340424	0.7396039133454579	0.2034171251197261	0.9848001104462385	0.9374289102162341	-0.016835236454429588	0.2144567338155201	0.9952601210453147
OR4F15	0.5071568942446418	0.7415033802942652	0.2031456755819282	0.981594228450567	0.9374377166514228	0.005949047644769058	0.07579301228764496	0.9952601210453147
SPATA7	0.5084112000101175	0.7388373251322283	0.20318889689443964	0.981040000988707	0.9374618850963833	-0.008864801544557377	0.11298450517733695	0.9952601210453147
ROBO1	0.5489718541765949	0.7367280898872945	0.2028433099784802	0.9855825272338035	0.937532372422846	-0.01752468624101809	0.2236098345895282	0.9952601210453147
LOC100129878	0.4905075983113045	0.7383966808794102	0.20673935910974317	0.9900899852474465	0.9376901652742231	-0.004124996350527943	0.052767300503079234	0.9952601210453147
NEK9	0.5089959033509719	0.7403038146345375	0.21020264592300353	0.9791396247759127	0.9377108599132418	-0.012165917685706205	0.15567925333538296	0.9952601210453147
ARHGEF6	0.5161175135412437	0.7323538173695996	0.20318437114943422	0.9936399039754232	0.9377923896562328	-0.014323677784946422	0.18353140266349288	0.9952601210453147
LINC02011	0.49359950719235135	0.7398357080637175	0.20332100861666613	0.9888394314152605	0.9378199339725789	-0.003355856795150151	0.04301817592267761	0.9952601210453147
PLSCR3	0.5204572797217042	0.7476638469185376	0.20282009373306098	0.9810492135978873	0.9378297683122876	0.006278875699591321	0.08050063191959231	0.9952601210453147
FFAR2	0.5025694468524708	0.7467275846112467	0.20287729497106755	0.9844736371374986	0.9378778501418658	-0.006916059192601333	0.0887386456603265	0.9952601210453147
GPHA2	0.4905113536752911	0.736308965636575	0.20382586539731506	0.9803736979857343	0.937959168197541	-0.005781714676080839	0.07428151743001862	0.9952601210453147
TGFBR2	0.49984298617071976	0.7364699930051225	0.20541123656213034	0.9813606235453193	0.9380216036764385	-0.008551592196939281	0.1099788702098427	0.9952601210453147
ARSF	0.531054212246711	0.7552350198544667	0.21097976264215934	0.98163429258703	0.938052079209534	0.010069144908914198	0.1295593897785409	0.9952601210453147
UBE2T	0.49332303963226687	0.7367110960934501	0.20458911996335682	0.98839401086801	0.9380987969276721	0.007277008261218305	0.09370385869201231	0.9952601210453147
MACC1	0.5697404944359771	0.7339616812788137	0.21221721455337872	0.9874013493810604	0.9382320789007454	0.00807654919161183	0.10422416756917191	0.9952601210453147
ALKBH2	0.5111999595184928	0.7346979636493514	0.20319552983243716	0.9967807507114248	0.9382451430458087	-0.0039076459507849885	0.05043706995954604	0.9952601210453147
C6orf226	0.508715362465743	0.7366016845297014	0.20284076603240375	0.9790848876196174	0.9382725158487122	0.005074334045914828	0.06552493878285265	0.9952601210453147
CARF	0.5229025166879702	0.7369383603261594	0.2027026174103408	0.992716865121723	0.9382877077310483	0.008199719860805877	0.10590920245473806	0.9952601210453147
OR10G3	0.5090189068391384	0.7332075817811531	0.2032739108298045	0.9856358195148954	0.9383788208507744	0.0047440193571289145	0.06136547361778762	0.9952601210453147
NLRC5	0.5210006982664694	0.7388677949239654	0.20296395195057815	0.9831935365631134	0.9383852344600039	-0.026480160035918514	0.3425654330952353	0.9952601210453147
METTL11B	0.5207616338050566	0.7430921511580343	0.20339157591921742	0.9853683611953663	0.938458489570544	0.0038076390029907624	0.04931696902948636	0.9952601210453147
CACNA1F	0.5843929777544417	0.7418403966027302	0.20565910509102725	0.9776639620663026	0.938484528148469	0.015264186096286358	0.19778730811325498	0.9952601210453147
NFS1	0.49086875305944067	0.7373248402390619	0.20497597375211174	0.9671498120954071	0.9386431546005637	-0.009309375772150697	0.12093970041996739	0.9952601210453147
CALHM1	0.5651469465345342	0.7394257184535529	0.20278720672987816	0.9716934331118605	0.9386574205686546	0.006329240906698422	0.08224341632934451	0.9952601210453147
STOM	0.4909274325472962	0.7419334099392392	0.20768008877366428	0.9829899795063884	0.9386969887621391	-0.014773263827223588	0.19209088140587277	0.9952601210453147
MDC1	0.5438007700323817	0.738260257939449	0.2089326246682306	0.9926217484211851	0.9387918614059594	0.016823444209195855	0.2190882916907287	0.9952601210453147
KIAA0930	0.5223278642183335	0.7329628750239211	0.20306939721121198	0.9906973480189976	0.9388127933960552	0.01398496525011928	0.18218578413902278	0.9952601210453147
RHPN1	0.5202954332473604	0.7353415686065655	0.20331761838222506	0.9824240915646564	0.9388172959813689	-0.01793750927682094	0.2336938351074025	0.9952601210453147
RBBP4	0.5707772993257274	0.7337700525342139	0.2032610758586566	0.9799740325117566	0.9389241643317129	0.021556488847824965	0.28133507479467335	0.9952601210453147
PATE3	0.5127077419238795	0.7470049602435835	0.2046024999842283	0.9789254814922645	0.9389411295259299	0.0061121631857715365	0.07979242891378932	0.9952601210453147
INPP5J	0.5781030693721974	0.7365856648540261	0.204010748506678	0.9889318008072406	0.9389472406907943	0.0116751033641785	0.15243020480015948	0.9952601210453147
NCK2	0.4961852959791433	0.7442171071861934	0.20402185313727028	0.9870473598155287	0.9391351385330292	-0.007524170437544895	0.0985394639214461	0.9952601210453147
PDE4A	0.5918216411496677	0.735538656915218	0.20288215061264525	0.9853214798191849	0.9391967164460053	0.02304427109203453	0.3021029774140279	0.9952601210453147
FSTL4	0.5643425836563515	0.7339797365442505	0.203474022516558	0.9818367481004868	0.939254765516388	0.012265576019414312	0.16095171305626718	0.9952601210453147
SELENOK	0.49784587888525966	0.7461578160874511	0.21835052419608247	0.99997079525123	0.939279179074807	-0.00368255649767554	0.04834282103583878	0.9952601210453147
SKIL	0.5158798340841352	0.7501870402194387	0.20390965275166295	0.9797901821764895	0.9392910205122337	-0.008774855398855303	0.11521457068069421	0.9952601210453147
CATIP	0.5061799318369278	0.7417749163342897	0.20324725185617154	0.9851762466487335	0.93930378607805	0.00983924903139431	0.1292173700571985	0.9952601210453147
COBLL1	0.5324886685661498	0.7438708710905674	0.2041369809022211	0.9826470882430298	0.9394421265282701	-0.013434781059875443	0.17684078614119422	0.9952601210453147
KNTC1	0.613956061303053	0.7414491960765056	0.2026223968169233	0.972790802331005	0.9395496293028136	0.017911590130527545	0.2361887010672803	0.9952601210453147
DGKA	0.5663846583440553	0.744124940112709	0.20963457661087614	0.9788757278412552	0.9395526988084852	0.016015687550292937	0.21119938913931813	0.9952601210453147
KRTAP25-1	0.4954839599220312	0.7355301474653495	0.21070461133554363	0.9801547419242229	0.9395538772639151	0.005432187017556208	0.0716358249586648	0.9952601210453147
GRINA	0.5122279803638873	0.7407473196591541	0.2042282302124997	0.9891372284148805	0.9395800101574082	0.009472098123908082	0.12496543423561282	0.9952601210453147
TMEM119	0.4957024814484796	0.7387274765564769	0.20416198272376895	0.9861635872869656	0.9396009106902062	-0.0052588250481873195	0.06940375732740735	0.9952601210453147
CDH19	0.5055419666994954	0.7377402455359781	0.20316133247177826	0.975365350837956	0.939647351125511	-0.009677641417476117	0.1278199019327841	0.9952601210453147
RABGEF1	0.49564752541442303	0.7384877236141341	0.20571424007730754	0.9838469547182739	0.9397396466559272	-0.010420433143073648	0.13784171152392916	0.9952601210453147
DPEP1	0.5399461042782548	0.7328590571887807	0.20299935518473455	0.983879747652435	0.9398302135553175	0.015939079342533292	0.21116044354377567	0.9952601210453147
OR4K13	0.49613899760005065	0.7378599221252058	0.20713341601705382	0.9792497120707869	0.9398756121813462	-0.005952051279531591	0.07891224931998816	0.9952601210453147
USP51	0.4936114271523203	0.745424086260033	0.2041343511921785	0.9794810383872535	0.939890791100409	-0.0066226418464317835	0.08782514810503741	0.9952601210453147
UCP2	0.526734989068143	0.7417954721893956	0.20272699154819207	0.982384564710216	0.9399462262315837	0.007969911733957552	0.10578950909736953	0.9952601210453147
ADAMTS8	0.5917920582745892	0.7480795576873532	0.20431005053607765	0.9752895462678666	0.939959662209071	0.011836750377973795	0.15715164805533835	0.9952601210453147
DHX36	0.5584293737363131	0.7388549539825695	0.2073233303625912	0.9833364232024231	0.9399824856946345	0.012031259117944275	0.15979491900872456	0.9952601210453147
PLA2G7	0.5128366538752647	0.7358745908274943	0.20333525073147352	0.988803036158848	0.9401034467716561	0.009967720631187454	0.13265559453219894	0.9952601210453147
SPEGNB	0.5179250372442473	0.7396106040536707	0.20292379578891406	0.9969486400285755	0.9401315648362869	0.009164304762986531	0.12202070929185527	0.9952601210453147
VBP1	0.5257666402104775	0.7382726912395902	0.20960782249834686	0.981614111678456	0.9401780091437378	0.008646714033048088	0.11521865372798401	0.9952601210453147
VAPA	0.495057993143063	0.7464904397130685	0.20422502306998835	0.9756832381779861	0.9403001603735657	-0.009459507422528777	0.12630762970546397	0.9952601210453147
CAPRIN1	0.5643613101024489	0.7558166344035936	0.20510957113331263	0.980891229931056	0.9403635268468349	0.01736283365798197	0.2320832206201703	0.9952601210453147
YAF2	0.5306769756776476	0.7389182449501988	0.20645304167644962	0.9825650320817415	0.9404503069696808	-0.014887286543644504	0.19928393481886472	0.9952601210453147
THEG	0.5243386516355406	0.7330738201807077	0.20283778020213095	0.9865478441317325	0.9404626007468115	0.011680231679226482	0.15638605840278133	0.9952601210453147
COX17	0.4999332746190107	0.7408903249722467	0.20616315364073634	0.9924701587195924	0.9405484634273008	-0.014076332581556631	0.18874003742060708	0.9952601210453147
DLGAP5	0.5332962356134949	0.7420456582741204	0.20282548926461808	0.9868986223368428	0.9405737185588489	0.013947710369496207	0.18709505482415512	0.9952601210453147
SHBG	0.49782903018355273	0.7392732198643823	0.21524035095235328	0.9824847666244131	0.9406337011463136	-0.011126816973246426	0.14940658064105977	0.9952601210453147
MACF1	0.7164136417536433	0.7338744367804406	0.2028351027536741	0.9919467794114386	0.9406845242405324	0.02976755676169584	0.40005031459457	0.9952601210453147
MEGF6	0.5210655610423345	0.7343897236144764	0.20471320706540208	0.9800501665204099	0.9407396538344084	-0.01884058127405027	0.2534371656866339	0.9952601210453147
STARD8	0.5746938642877333	0.7394809561988454	0.2035032298452052	0.9767864723239633	0.9407773978125963	0.01435584932342411	0.1932333596629048	0.9952601210453147
RABL2A	0.5058008536325173	0.7348249846402282	0.20360715298584553	0.9986409669937423	0.9407842164857966	0.01322721479748573	0.17806219291578043	0.9952601210453147
SBF2	0.5199202359786279	0.7483762476319338	0.21222330417388413	0.9752916956962051	0.9407908933384208	-0.014828746653728872	0.19964425552225634	0.9952601210453147
ABHD2	0.5430343843016174	0.7385440755894438	0.20859394166240897	0.9822764583768735	0.9407999953045209	0.014829976332133156	0.1996915653269543	0.9952601210453147
ATP5PF	0.5062524967936175	0.7349353669261408	0.20394407066418307	0.9940741100479931	0.940911166001881	0.006236229453880391	0.08413160421778498	0.9952816409428721
RPUSD4	0.5665354414282899	0.7426985259210951	0.21165467737124144	0.9763837979442495	0.9409261905175421	0.007301477222110175	0.09852772685272164	0.9952816409428721
TMEM268	0.5467824879448664	0.7331014241609579	0.20743113969941362	0.9814009304138575	0.941222588520255	0.01075554914052714	0.14587095372905393	0.9955391628957418
TENM1	0.5750297187310802	0.7359669428297324	0.2039777905538862	0.9890146271245648	0.9413220059931383	0.01318019345396348	0.17905833734648408	0.995546961465029
ARRB1	0.559442473655859	0.7382432125236738	0.20277222727833544	0.9802110388384162	0.9413793793860074	0.013745816131433101	0.18692565321562388	0.995546961465029
SEMA6A	0.5011491573608057	0.7482422399984999	0.21804535879936038	0.9759323985494253	0.94141679143716	-0.010997990003002547	0.14965438796511818	0.995546961465029
ZNF311	0.49274241355537174	0.7332068375032461	0.2054640665380323	0.9780637816023428	0.9414872063872991	-0.00830742856542581	0.11317904130982462	0.995546961465029
RPA1	0.49307863800422935	0.7367566160290329	0.2045162680482273	0.975097734121655	0.941494664328321	-0.017944035795794094	0.24449781356834152	0.995546961465029
DPAGT1	0.4925200512279946	0.7410971670530024	0.20642829193235657	0.9805553740489992	0.9415482983823258	-0.007583434758081696	0.10342364499240342	0.9955476947472385
WNT11	0.5071415539904447	0.7483288144612421	0.20297913648604082	0.9819220176431038	0.9417070397206264	-0.0062361641920780945	0.08528145224952523	0.9956266894755423
ACSS2	0.5218790467075309	0.7511846636521644	0.20343268605175824	0.9863690513438107	0.9417556815559703	-0.00854617290997688	0.11696930534933671	0.9956266894755423
CCDC28B	0.5171342983435443	0.7361542050516633	0.20326131416754045	0.986157243886338	0.9418207566104642	0.005347405976125132	0.07327060118025235	0.9956266894755423
OR5W2	0.5349808062751196	0.7468277193691653	0.21103101029966886	0.9773748095561885	0.9418347875076002	0.004385812372553517	0.060109287808134466	0.9956266894755423
CLDN19	0.5022809810428173	0.7449097302335186	0.20358840448505555	0.9877502128433968	0.9420359155272247	-0.008708359023377753	0.11976636291943929	0.9957833272338088
MRPL41	0.5024189077032927	0.748404035829014	0.20273747172216694	0.9816126220441054	0.9421795687192086	0.002237501952291414	0.030849029709512196	0.9958264441132683
PDLIM3	0.5382991335582135	0.7358078313445535	0.2116583712019834	0.9995587242886544	0.9422477356395559	0.012885205193561329	0.17786177946805232	0.9958264441132683
DMRT1	0.4931679683706566	0.7358353232967396	0.2103806178981471	0.9810744996435872	0.9422885995948581	-0.009574307411871822	0.13225332625467429	0.9958264441132683
PTP4A3	0.4961443833442809	0.739023288593887	0.20285951324732332	0.9887099435040168	0.9423271073436458	-0.012013740184646368	0.16606107931431502	0.9958264441132683
ATF5	0.5015071586548001	0.7502731460707507	0.20663458611119512	0.987114176773179	0.9423753735797359	-0.006176016680262101	0.08544021396811734	0.9958264441132683
KIF2A	0.5473323567792773	0.7395821611446471	0.20275195284920888	0.9872644999604779	0.9423944376197672	0.013794808929705828	0.1909033321983016	0.9958264441132683
CLEC4G	0.5071539845749425	0.734867400605095	0.2036728453924137	0.9841096150960396	0.9425765802133174	0.01067091095090534	0.14814161401530612	0.9959528637243648
OSBP2	0.5780889414892545	0.74129747150314	0.20306170878166607	0.9802049894445869	0.9426601863270518	0.01761476228139331	0.24489856045365954	0.9959528637243648
ANKRD12	0.5084203121014994	0.7478237668606154	0.2199615307495436	0.9893260604807141	0.9427755601819865	-0.010173333310811859	0.14172581192960876	0.9959528637243648
KCNT1	0.561755108123129	0.7353664850302801	0.20312721226443797	0.9877522817717731	0.942818729294357	-0.02904400996489637	0.4049212492234421	0.9959528637243648
CMKLR1	0.5158214109724519	0.7395522663606967	0.21123119279548308	0.9889583191461281	0.942829717448792	-0.005872568618175741	0.08188902452655729	0.9959528637243648
RNF113A	0.5063394732050632	0.744878786098913	0.2030925094698638	0.9813004238685252	0.9428318468503665	0.002206650251489899	0.030771403554725126	0.9959528637243648
FFAR3	0.5002574796936342	0.7342504076729017	0.20314214682193243	0.990910448308022	0.9429198148678811	0.006906528366380612	0.0964591735944661	0.9959898398354493
IQCF2	0.491594596626719	0.7379711652806332	0.20311859169144175	0.9826606835483223	0.943042163380286	-0.004078662158004279	0.05708670132837215	0.996013049402984
SLC30A6	0.5863486755909451	0.7414736452231094	0.21151984834119242	0.9784678358381319	0.94304771840575	0.009455029276677338	0.13234956660276445	0.996013049402984
LRRIQ1	0.5719126805612449	0.7368484723362512	0.20296499488517683	0.9807504079933933	0.943108772208369	0.012139794304170694	0.17011303260590374	0.9960215916757486
RBMS2	0.5144258299234827	0.7337764056493774	0.2034561998713067	0.9875616599480319	0.9432758097134042	-0.009915814276114909	0.13935861047774298	0.9961296556049641
BOP1	0.5185589948243208	0.7363130109673134	0.20347535915827986	0.9793022304918231	0.9433854805024554	-0.012855177223375478	0.18101951146235812	0.9961296556049641
IL6ST	0.5137313187564692	0.7353959028282955	0.20290183505430404	0.9886484734329669	0.9434025272593104	-0.008986275688066729	0.12657795212259373	0.9961296556049641
CLTC	0.5227492125027601	0.7361134641143707	0.20756417110967784	0.9854679853137996	0.9434256574752009	-0.020027778677154703	0.2822207438995092	0.9961296556049641
SPRR2B	0.5269338935911647	0.7506078206040308	0.21600231927279312	0.9844508789333811	0.9434759529901631	0.004703913019681998	0.06634410603730624	0.9961296556049641
RNF34	0.5061954142837254	0.7335607884439517	0.2028527881074902	0.9881478143469059	0.9436827716929324	-0.005269005152353515	0.07458754692769398	0.9962854392654856
NPBWR2	0.504912644302182	0.7414158990375603	0.20306053001626123	0.9895495610685648	0.9437433983413476	-0.010529453116138848	0.14921485897304518	0.9962854392654856
TRMT6	0.5002774852834784	0.7346632783359704	0.20318611923895358	0.9796110126878846	0.9438396592484523	-0.00916598949534839	0.13011597070940134	0.9962854392654856
PLPPR4	0.4976693013430751	0.7371792437604172	0.20370206345698194	0.9827815031423551	0.9438605150521197	-0.006330083566295845	0.08989225426857646	0.9962854392654856
SERPINI2	0.5227181691501457	0.7482016912821078	0.2031429806217464	0.9812077450820534	0.9438884012738044	0.006639813460416283	0.09433760461023072	0.9962854392654856
TMEM51	0.4934413140370506	0.7335110279461361	0.20492635189518027	0.9785391286776595	0.9439520107459971	-0.008318129385398169	0.11831724725228285	0.996293803343135
HLA-DMB	0.49137827706532244	0.7411805655065917	0.20603822250964787	0.9805047470122626	0.9440375277093976	-0.006826712016774069	0.0972519245462307	0.996293803343135
KIF2C	0.5251471217772827	0.7433983777617077	0.20277964407307802	0.9907604010999705	0.9441024105171918	0.01145739408593926	0.16340942918666687	0.996293803343135
HDAC2	0.5031625719136883	0.7465832792527358	0.20422165064213194	0.9745148081188115	0.94410824650756	-0.019177541689753826	0.2735455262946043	0.996293803343135
ALDH1A3	0.549148735198797	0.7370353024091252	0.2167784975250544	0.9867422300592129	0.9442029510795136	0.010727889270822051	0.15328112316706102	0.9962956330083375
QPCTL	0.4976062284489463	0.733577030167555	0.20783576796903602	0.9853718621241164	0.9442282977908525	-0.006681697742423916	0.09551220470687392	0.9962956330083375
CERS1	0.569502474402314	0.745801131855409	0.20300071823022248	0.9739658088541836	0.9442689214096037	0.017429080825236785	0.24932366143138004	0.9962956330083375
METTL17	0.5163870377106199	0.7362168239965625	0.2038110469676362	0.9826166120028837	0.9444722503107011	-0.007840443901084838	0.11256920975171263	0.9964197904306419
DTD1	0.5029075597993975	0.7341214586292879	0.2041919123855036	0.9826791608588346	0.9445756233878224	-0.012219095274007958	0.1757634548688058	0.9964197904306419
RPS6KA2	0.5265519517490613	0.7369176940052393	0.20278241096551652	0.9884232665527175	0.9445917943267923	0.016467560344388576	0.23694400678246177	0.9964197904306419
NKX3-1	0.5012588225352701	0.7368430666797039	0.20310048867967412	0.9860020707413322	0.9446036220088847	-0.0070978548564665095	0.10214954690500186	0.9964197904306419
CA7	0.5212246412777343	0.7406480801055191	0.20382856376229008	0.9890936453085843	0.9447901184665496	-0.009988053262803553	0.14423049235668872	0.9964197904306419
USP46	0.4910627320402253	0.7345993952928576	0.20560632212175567	0.9801734663146394	0.9448026839562701	-0.009156151429091207	0.13224772679669197	0.9964197904306419
LYPLAL1	0.5074083256869943	0.7379175022278721	0.20299360208950634	0.9949773253415332	0.9448159496802063	0.00823486402191213	0.11896966426104419	0.9964197904306419
USHBP1	0.5027319905571215	0.7382499794604543	0.20318201107089107	0.9789202923157413	0.944865640408196	-0.008502819468964364	0.12295172477979749	0.9964197904306419
FPGS	0.5213856181676579	0.7363256747184777	0.20510542091572337	0.9885938450924453	0.9449306204145432	-0.01408018610367746	0.203841698424398	0.9964197904306419
TANC1	0.5340951109969637	0.7426135849315358	0.20347776058132683	0.9800626415594546	0.9449422958682442	-0.013093439325123014	0.18959662700929517	0.9964197904306419
CD4	0.49296375634855416	0.7463957628006628	0.21051971495243804	0.9874730471397837	0.9450685580270437	-0.014130444550389872	0.20508380808804091	0.9964197904306419
CYBB	0.5574631194811961	0.7337713359189704	0.21609773478508698	0.9756859657779142	0.945158250818752	0.008261735098953357	0.12010404583793108	0.9964197904306419
NOMO2	0.5421951278145375	0.7487723659174497	0.20599427496746914	0.9861277602664261	0.9451909702564142	0.008723794983086723	0.12689701764023592	0.9964197904306419
ADGRV1	0.5830224063499138	0.7429864503055534	0.20457765951643303	0.977286242936403	0.9452501374364113	-0.021128345714666704	0.3076672563339635	0.9964197904306419
ZNRF2	0.5224364979007942	0.7425783612637998	0.20820879897694566	0.9838877582202823	0.9452746630878087	0.008369453513465464	0.12192921595063141	0.9964197904306419
TCTA	0.5028921411282442	0.7465555948598774	0.2028762381364737	0.991243343213264	0.9453154831619541	-0.0034969016285819033	0.050982211310545734	0.9964197904306419
STATH	0.4988262811052605	0.7363145919925417	0.20995367436988566	0.9928155477038364	0.9453451432386882	0.009619313725677056	0.14031862843279655	0.9964197904306419
PSCA	0.5022371446314295	0.7407497169228294	0.20478648345270656	0.9891002432902164	0.9454202408435401	-0.010143036952596345	0.14816216999210877	0.9964197904306419
IL31RA	0.4959833664184843	0.7353152862921815	0.20327525898848775	0.9802515332237765	0.9455194678201708	-0.01330695320549577	0.19473295728502288	0.9964197904306419
MKRN2OS	0.510547052378967	0.7353850280016165	0.20306968541943415	0.9896348364767295	0.9455311653708607	0.011127658909861686	0.162876353421755	0.9964197904306419
CYSTM1	0.49569784227027114	0.7367576874715447	0.20308346330945304	0.9876990553279574	0.9455985225608109	-0.004241613533720299	0.0621617959710502	0.9964197904306419
LINC02881	0.5134090212188365	0.7428480617711424	0.207441739892249	0.9914527030617531	0.9456068504004855	0.007947414803628962	0.11648900321906848	0.9964197904306419
FUT8	0.4981175912886565	0.7388086791078705	0.20644863835976068	0.9783937984192055	0.9456758454799036	-0.007276333792312879	0.10678831843057775	0.9964197904306419
GDAP1	0.5042285326228726	0.7407868923794014	0.21145993292033893	0.9828528917162116	0.9456855443595844	0.00596149152591269	0.08750718835064404	0.9964197904306419
RABEP1	0.5148648916268832	0.7382823320211415	0.20317950336858437	0.9808370462328546	0.9457343419295908	-0.012021761522834913	0.17662324873436824	0.9964197904306419
KRT78	0.5198717180592576	0.7431829469181104	0.20382966821703508	0.9906389986404663	0.9457642562827189	0.008118390338239625	0.11934096160946944	0.9964197904306419
CXCL5	0.4929304978074943	0.7372757940303372	0.20511086962909553	0.9872077734897047	0.9459806008541906	-0.006418806963597951	0.0947354318902157	0.9965383690716196
OTP	0.5157838833612609	0.7543616796531782	0.20687399156160835	0.9904297853564009	0.9459827932091189	-0.006795768261758211	0.10030309594813003	0.9965383690716196
GPR180	0.4949471906813019	0.7479243132283798	0.2098707005973126	0.981188455327842	0.9460642910769568	-0.0077580631820745385	0.11467950879109451	0.996568395345181
ZC3H15	0.5466556720114116	0.7394864264435175	0.2032307852989349	0.9779326747485139	0.9461996270504858	0.010417785502337502	0.15438343159906381	0.9966329919146775
SCRG1	0.49366946211782625	0.7344119301711254	0.20355357238250482	0.9912333489096927	0.9463706128121212	-0.009942824294471755	0.14781536804952322	0.9966329919146775
IL20	0.49525441675197346	0.734254124444609	0.20610245027295115	0.9909236605879327	0.9463768562861026	-0.004811897192268316	0.07154459071326844	0.9966329919146775
DNAH1	0.6719835171604719	0.7358510731402333	0.20307526537025988	0.9864084521139684	0.9463911626746436	0.02348507810005797	0.34927582754829567	0.9966329919146775
RRBP1	0.5480530188519936	0.7365053843312257	0.20403294904793445	0.9787926943929032	0.9464892205567328	0.019241657810176	0.2866918300973613	0.9966329919146775
ANKRD55	0.5001974081050249	0.7459986464159865	0.21039408349931032	0.978835919531213	0.9465064153073884	-0.008524852458984237	0.1270572602484464	0.9966329919146775
EXOC5	0.5190181482738148	0.7371843812213007	0.20642394501996497	0.9891374800546225	0.9465087867437979	-0.012376949574459636	0.18447839807105887	0.9966329919146775
PCDHB13	0.5232950840624611	0.7350628967373541	0.20296813734108732	0.99014988510322	0.9466142918518864	-0.008624543735047303	0.12880322931869392	0.9966329919146775
KLHL11	0.5587103134580624	0.7399737317277886	0.205048785130582	0.9743302760445526	0.9466161510389204	0.007633449791956772	0.11400571527084598	0.9966329919146775
TAT-AS1	0.5459957325778356	0.7404855732190221	0.20381462792507876	0.976945848234056	0.946691442792659	0.0053891420549914675	0.08060078505693624	0.9966329919146775
WBP4	0.5219320802392093	0.7403730686372957	0.20610139752106438	0.9824218462515661	0.9467085952976274	-0.010786652068584314	0.1613787249657793	0.9966329919146775
REV1	0.6107718807206919	0.7370876303272186	0.22434255630679056	0.9844804954717339	0.946790091185448	0.013463770023221822	0.2017399628704206	0.9966629906371669
CYGB	0.5181842989518064	0.7366408561935016	0.2030409123751079	0.9840921239124957	0.9469272477711825	0.011338035970275242	0.1703278437615145	0.9967314949386071
ELP5	0.5094073051648016	0.7379519756111553	0.20307917948382037	0.9887370913866972	0.9469893465974069	0.009633932388420176	0.14489740756329933	0.9967314949386071
NECTIN2	0.5032659342188797	0.7344604047847993	0.20853839709192257	0.9862871117186688	0.9470376663331576	-0.01020943258103756	0.1536934129223644	0.9967314949386071
KIRREL2	0.5329362607969331	0.7345924121878629	0.20606160668249074	0.9896809048023385	0.9471479556551083	-0.00948763655224674	0.14312593639482152	0.9967314949386071
DAZAP1	0.5139850285595429	0.7373409859925671	0.20289592524502176	0.9852089128819433	0.9471669786058262	0.015123243059909463	0.2282242590536572	0.9967314949386071
LTBP4	0.5497458113393092	0.7349420237013302	0.2037626351050742	0.9786738154879747	0.9471731887558048	-0.014338463475450796	0.21640665591958694	0.9967314949386071
RASIP1	0.5211251708329439	0.744137959064614	0.20318082979624796	0.9830975759266412	0.9472991656243486	-0.012407000732079836	0.18770387042455478	0.9968082821087726
SYNGR4	0.5103889245250008	0.7379786139565607	0.2045220052370924	0.9905416351081138	0.9474672018201902	-0.008234618152610014	0.12497952142521056	0.9969037354642615
NUDT2	0.4928773963112508	0.735636706452673	0.20306345289180106	0.9841100657892841	0.9476662160290475	-0.0024268243866644367	0.03697298526771015	0.9969037354642615
SLC25A23	0.5688392771658557	0.749231987974686	0.2044773471207354	0.9762680006866835	0.9476728504317593	0.010997413775397777	0.1675683029813283	0.9969037354642615
CALCA	0.512198915281763	0.7392018702842826	0.2082920596700384	0.9945941203421331	0.9476809853823938	0.008906319024978867	0.13572728832695996	0.9969037354642615
PPP3CA	0.5040929147105058	0.7363397464488218	0.20304504919859578	0.9865540758621669	0.947788022358572	-0.00818364933195333	0.12497024583062186	0.9969037354642615
CTBP1-AS	0.5079777281441721	0.7354013218367836	0.20323934735783522	0.987368082369707	0.9477985566065839	0.009097077427071346	0.13894702760909533	0.9969037354642615
LARP4B	0.5118741127552113	0.7450409713862991	0.20529589991097374	0.9890579256440136	0.9478046312325686	-0.011592527565374721	0.17708269402046878	0.9969037354642615
PARK7	0.4964091272484853	0.7493322563858604	0.21122921479917667	0.986938039519583	0.9478139795993369	-0.004995352968909776	0.07632065090229398	0.9969037354642615
KIFC2	0.6150314797839846	0.7403031857465889	0.20307047958789326	0.9806735434337664	0.9478717955897515	0.017725563262062902	0.2711177994634151	0.996908787251973
GPHN	0.5343395998175005	0.746961182561969	0.20357277958677944	0.9854403586957291	0.947988382930801	0.010502463769614993	0.1609989231062841	0.9969185401977649
WDR13	0.49339422576467684	0.7392639536355874	0.209028510859246	0.9816445674750992	0.9480050778793919	-0.00951037133362801	0.1458373874496931	0.9969185401977649
NFKBIZ	0.5185796445120026	0.7349001101173444	0.20336024625678628	0.9814132050928911	0.9480401092452342	-0.010468108181501094	0.1606322420925682	0.9969185401977649
HSPBAP1	0.5355342140481725	0.7409998132842246	0.20399563641387075	0.9871602812226226	0.9481460111943099	0.015728656217170227	0.24184852985853755	0.9969741523433794
